# Pairs from codes_ford_B.txt (frames 0090-0132, No. 52 ff., May-Aug 1811), aligned with Ford vol. 4 / the 0092 decyph'd copy
# number<TAB>value<TAB>frame+block (Ford page)<TAB>grade
1427	indeed	0103b1 (Ford 4:115)	C
# CONFLICT 526 0090b1 consider-ed (118 526) vs 0103b1 in-flu-ence (974 526): both readings of 526 look clear; unresolved
# CONFLICT 1015 0103b1 L7 ad-min-is-tra-tion needs ad, but L12 1015 = cause (table H): L7 group probably misread by me (blotted area)
# CONFLICT 1573 table=ood; ford od (0091 pe-ri-od) and ad (0103 le-ad-s): a vowel+d group, value uncertain
# CONFLICT 479 0010 codes_ford 479 read ult (ult-imate) but 0103 479 = un and 0093 477 1425 = ult-imate: the 0010 group is probably 477
# CONFLICT 508 table=rect: 519 = rect in 0103 (di-rect-ion); the table 508 rect may be a 519 misread
# 0103b1 lines 1-5 are blotted: 660 1076 1169 1574 352 1095 1049 1405 1404 284 335 332 1060 1537 295 477 are unreliable readings, no pairs taken
846	disc	0103b2 x2 (disc-us-sion, disc-uss-ed, 491 us; could be dis + cus; Ford 4:116)	M
641	meet	0103b2 (641+ 1429^ = meet-ings; Ford 4:116)	C
280	pub	0103b2 (pub-lic, 1001 lic; Ford 4:116)	M
# 0103b2: first group after 1385 read 249 on the film but is 219 pro (pro-ject); 249 so and 219 pro look alike in this hand
661	yond	0112b1 (be-yond; Ford 4:151)	C
799	dou	0112b1 x2 (dou-b-t, dou-b-ted; table doubt; Ford 4:151)	M
1301	b	0112b1 x2 (dou-b-t, dou-b-ted; Ford 4:151)	C
1361	t	0112b1 (dou-b-t before 1384 that; Ford 4:151)	M
144	mol	0112b1 (mol-est-ed; Ford 4:151)	C
1173	when	0112b1 (molested when he; table would; Ford 4:151)	C
1017	ceed	0112b1 (suc-ceed-s, 1017^+; table ced; Ford 4:151)	M
385	suc	0112b1 x2 (suc-ceeds, suc-cess-ful; Ford 4:151)	C
411	nation	0112b1 (determi-nation; table tral; Ford 4:151)	C
643	mi	0112b1 (de-ter-mi-nation between 1379 ter and 411; Ford 4:151)	C
289	ex	0112b1 (Al-ex-an-ders; Ford 4:151)	C
270	es	0112b1 (es-sen-ti-ally; Ford 4:151)	M
1588	ally	0112b1 (essenti-ally after 560 ti; could be ly if 560 = tial; Ford 4:151)	M
1102	pa	0112b1 x2 (pa-ci-fic, cam-pa-ign; Ford 4:151)	C
333	fic	0112b1 (pa-ci-fic; Ford 4:151)	C
533	either	0112b1 (whether either; Ford 4:151)	C
1380	test	0112b1 (the test of; Ford 4:151)	C
1004	cam	0112b1 (cam-pa-ign; Ford 4:151)	C
1418	ig	0112b1 (campa-ig-n, 401 n?; Ford 4:151)	M
552	though	0112b1 (tho' less ambiguous; table thought; Ford 4:151)	C
# CONFLICT 1173 table=would (C 1x) ford=when (0112b1 "molested when he commences"); 1199 = would (H 15x), so the table entry is likely a misread
# CONFLICT 552 table=thought ford=tho[ugh] (0112b1): same group, the clerk probably wrote thought for though
# CONFLICT 411 table=tral (M) ford=nation (0112b1 determi-nation)
1061	cus	0126b1, b2 (dis-cus-sion x2, 845 dis 236 sion; table cu; Ford 4:170-171)	M
1035	cle	0126b1 (ar-ti-cle-s 1035^; Ford 4:170)	C
300	extreme	0126b2 (this extreme uncertainty; Ford 4:171)	C
1177	while	0126b2 (that while this; Ford 4:171)	C
564	tin	0126b2 (con-tin-ued, 459 ued; Ford 4:171)	M
492	use	0126b2 (no use in; Ford 4:171)	C
1450	king	0126b2 (under-ta-king, 480 1362 1450; Ford 4:171)	C
1362	ta	0126b2 (under-ta-king; Ford 4:171)	C
# 0103b2 846 (disc-us-sion) may be 845 dis misread; 845 = dis is solid in 0126
1540	ambass	0132b1 x2 (am-bass-ad-or, 1540 1573 908, twice; first digit faint in L1; table along (I); Ford 4:179)	M
1573	ad	0132b1 x2 (ambass-ad-or) and 0103b1 (le-ad-s); table ood; Ford 4:179	M
1181	whom	0132b1 (whom I frequently; Ford 4:179)	C
994	fre	0132b1 (fre-quen-t-ly; table free; Ford 4:179)	M
705	quen	0132b1 (fre-quen-t-ly; Ford 4:179)	M
369	t	0132b1 (frequen-t-ly; table nt; Ford 4:179)	M
1075	see	0132b1 x2 (1075+ whom I frequently see; you will see; table se; Ford 4:179)	C
742	rela	0132b1 (rela-tions, 1433^; Ford 4:179)	C
1360	Britain	0132b1 (United States and Britain; Ford 4:179)	C
1579	often	0132b1 (I have often reported; Ford 4:179)	C
430	ness	0132b1 (ear-nest-ness; Ford 4:179)	C
178	here	0132b1 (it is here desired; Ford 4:179)	C
829	des	0132b1 (des-ir-ed, written above a crossed group; 0093 dis; Ford 4:179)	M
1435	ir	0132b1 (des-ir-ed, written above a crossed group; Ford 4:179)	M
1300	er	0132b1 (pres-er-ved, 209 1300 459; Ford 4:179)	C
459	ved	0132b1 (preser-ved; Ford 4:179)	C
1452	ll	0132b1 (chan-ce-ll-or, 1452+; Ford 4:179)	C
1134	plicit	0132b1 (ex-plicit, next two groups blotted; Ford 4:179)	M
1166	will	0132b1 (it will come; maybe 1186 misread; Ford 4:179)	M
602	ma	0132b1 (es-ti-ma-te; Ford 4:179)	C
180	high	0132b1 (high-ly; Ford 4:179)	C
1575	adv	0132b1 x2 (adv-ant-age, 1575 673 1524; could be ad-van-tage; table off (I); Ford 4:179)	M
1524	age	0132b1 x2 (advant-age, advant-age-ous with 937 ous; table tage/tageous; Ford 4:179)	M
1357	them	0132b1 (to them is so; Ford 4:179)	C
1561	ob	0132b1 (ob-vi-ous; Ford 4:179)	C
219	pr	0132b1 (sur-pr-is-ing, 395 219 665 1429; split judged; Ford 4:179)	M
665	is	0132b1 (surpr-is-ing; table zoff/z; Ford 4:179)	M
131	ministry	0132b1 (a British ministry; Ford 4:179)	C
# 0132b1 L2: MS 1151 1066 = poli-cy where Ford prints "government" (first digit cut at the left edge); JQA wrote "Russian policy", or I misread
# CONFLICT 1426 in 0132b1 stands 4 times for "is" (it is here, is equally, is so obvious, it is surprising): this hand writes 1436 with a 2-like 3, or copied it wrong; not a new value
# CONFLICT 1364 table=tain; 0132b1 "is so obvious 1364 it" = that: a 1384 misread (this hand writes 4 like A)
# 0132b1: 1092 between 1184 wish and 271 es (wish-?-es) has no letters left: table sh fits if 1184 = wi
